,Dividends,Ticker
1991-05-20 00:00:00-04:00,0.009722,CSX
1991-08-19 00:00:00-04:00,0.009722,CSX
1991-11-19 00:00:00-05:00,0.010556,CSX
1992-02-18 00:00:00-05:00,0.010556,CSX
1992-05-18 00:00:00-04:00,0.010556,CSX
1992-08-19 00:00:00-04:00,0.010556,CSX
1992-11-19 00:00:00-05:00,0.010556,CSX
1993-02-19 00:00:00-05:00,0.010556,CSX
1993-05-19 00:00:00-04:00,0.010556,CSX
1993-08-19 00:00:00-04:00,0.010556,CSX
1993-11-18 00:00:00-05:00,0.012222,CSX
1994-02-18 00:00:00-05:00,0.012222,CSX
1994-05-19 00:00:00-04:00,0.012222,CSX
1994-08-19 00:00:00-04:00,0.012222,CSX
1994-11-18 00:00:00-05:00,0.012222,CSX
1995-02-17 00:00:00-05:00,0.012222,CSX
1995-05-19 00:00:00-04:00,0.012222,CSX
1995-08-23 00:00:00-04:00,0.012222,CSX
1995-11-21 00:00:00-05:00,0.014444,CSX
1996-02-22 00:00:00-05:00,0.014444,CSX
1996-05-22 00:00:00-04:00,0.014444,CSX
1996-08-21 00:00:00-04:00,0.014444,CSX
1996-11-21 00:00:00-05:00,0.014444,CSX
1997-02-21 00:00:00-05:00,0.014444,CSX
1997-05-21 00:00:00-04:00,0.014444,CSX
1997-08-21 00:00:00-04:00,0.014444,CSX
1997-11-21 00:00:00-05:00,0.016667,CSX
1998-02-23 00:00:00-05:00,0.016667,CSX
1998-05-20 00:00:00-04:00,0.016667,CSX
1998-08-21 00:00:00-04:00,0.016667,CSX
1998-11-23 00:00:00-05:00,0.016667,CSX
1999-02-23 00:00:00-05:00,0.016667,CSX
1999-05-21 00:00:00-04:00,0.016667,CSX
1999-08-23 00:00:00-04:00,0.016667,CSX
1999-11-22 00:00:00-05:00,0.016667,CSX
2000-02-23 00:00:00-05:00,0.016667,CSX
2000-05-23 00:00:00-04:00,0.016667,CSX
2000-08-23 00:00:00-04:00,0.016667,CSX
2000-11-21 00:00:00-05:00,0.016667,CSX
2001-02-22 00:00:00-05:00,0.016667,CSX
2001-05-23 00:00:00-04:00,0.016667,CSX
2001-08-22 00:00:00-04:00,0.005556,CSX
2001-11-20 00:00:00-05:00,0.005556,CSX
2002-02-21 00:00:00-05:00,0.005556,CSX
2002-05-22 00:00:00-04:00,0.005556,CSX
2002-08-21 00:00:00-04:00,0.005556,CSX
2002-11-20 00:00:00-05:00,0.005556,CSX
2003-02-21 00:00:00-05:00,0.005556,CSX
2003-05-21 00:00:00-04:00,0.005556,CSX
2003-08-21 00:00:00-04:00,0.005556,CSX
2003-11-21 00:00:00-05:00,0.005556,CSX
2004-02-23 00:00:00-05:00,0.005556,CSX
2004-05-21 00:00:00-04:00,0.005556,CSX
2004-08-23 00:00:00-04:00,0.005556,CSX
2004-11-22 00:00:00-05:00,0.005556,CSX
2005-02-23 00:00:00-05:00,0.005556,CSX
2005-05-23 00:00:00-04:00,0.005556,CSX
2005-08-23 00:00:00-04:00,0.005556,CSX
2005-11-22 00:00:00-05:00,0.007222,CSX
2006-02-22 00:00:00-05:00,0.007222,CSX
2006-05-23 00:00:00-04:00,0.007222,CSX
2006-08-23 00:00:00-04:00,0.011111,CSX
2006-11-21 00:00:00-05:00,0.011111,CSX
2007-02-27 00:00:00-05:00,0.013333,CSX
2007-05-30 00:00:00-04:00,0.013333,CSX
2007-08-29 00:00:00-04:00,0.016667,CSX
2007-11-28 00:00:00-05:00,0.016667,CSX
2008-02-27 00:00:00-05:00,0.016667,CSX
2008-05-28 00:00:00-04:00,0.02,CSX
2008-08-27 00:00:00-04:00,0.024444,CSX
2008-11-26 00:00:00-05:00,0.024444,CSX
2009-02-25 00:00:00-05:00,0.024444,CSX
2009-05-27 00:00:00-04:00,0.024444,CSX
2009-08-27 00:00:00-04:00,0.024444,CSX
2009-11-25 00:00:00-05:00,0.024444,CSX
2010-02-24 00:00:00-05:00,0.026667,CSX
2010-05-26 00:00:00-04:00,0.026667,CSX
2010-08-27 00:00:00-04:00,0.026667,CSX
2010-11-26 00:00:00-05:00,0.028889,CSX
2011-02-24 00:00:00-05:00,0.028889,CSX
2011-05-26 00:00:00-04:00,0.04,CSX
2011-08-29 00:00:00-04:00,0.04,CSX
2011-11-28 00:00:00-05:00,0.04,CSX
2012-02-27 00:00:00-05:00,0.04,CSX
2012-05-29 00:00:00-04:00,0.046667,CSX
2012-08-29 00:00:00-04:00,0.046667,CSX
2012-11-28 00:00:00-05:00,0.046667,CSX
2013-02-26 00:00:00-05:00,0.046667,CSX
2013-05-29 00:00:00-04:00,0.05,CSX
2013-08-28 00:00:00-04:00,0.05,CSX
2013-11-26 00:00:00-05:00,0.05,CSX
2014-02-26 00:00:00-05:00,0.05,CSX
2014-05-23 00:00:00-04:00,0.053333,CSX
2014-08-27 00:00:00-04:00,0.053333,CSX
2014-11-25 00:00:00-05:00,0.053333,CSX
2015-02-25 00:00:00-05:00,0.053333,CSX
2015-05-27 00:00:00-04:00,0.06,CSX
2015-08-27 00:00:00-04:00,0.06,CSX
2015-11-25 00:00:00-05:00,0.06,CSX
2016-02-25 00:00:00-05:00,0.06,CSX
2016-05-26 00:00:00-04:00,0.06,CSX
2016-08-29 00:00:00-04:00,0.06,CSX
2016-11-28 00:00:00-05:00,0.06,CSX
2017-02-24 00:00:00-05:00,0.06,CSX
2017-05-26 00:00:00-04:00,0.066667,CSX
2017-08-29 00:00:00-04:00,0.066667,CSX
2017-11-29 00:00:00-05:00,0.066667,CSX
2018-02-28 00:00:00-05:00,0.073333,CSX
2018-05-30 00:00:00-04:00,0.073333,CSX
2018-08-30 00:00:00-04:00,0.073333,CSX
2018-11-29 00:00:00-05:00,0.073333,CSX
2019-02-27 00:00:00-05:00,0.08,CSX
2019-05-30 00:00:00-04:00,0.08,CSX
2019-08-29 00:00:00-04:00,0.08,CSX
2019-11-27 00:00:00-05:00,0.08,CSX
2020-02-27 00:00:00-05:00,0.086667,CSX
2020-05-28 00:00:00-04:00,0.086667,CSX
2020-08-28 00:00:00-04:00,0.086667,CSX
2020-11-27 00:00:00-05:00,0.086667,CSX
2021-02-25 00:00:00-05:00,0.093333,CSX
2021-05-27 00:00:00-04:00,0.093333,CSX
2021-08-30 00:00:00-04:00,0.093,CSX
2021-11-29 00:00:00-05:00,0.093,CSX
2022-02-25 00:00:00-05:00,0.1,CSX
2022-05-27 00:00:00-04:00,0.1,CSX
2022-08-30 00:00:00-04:00,0.1,CSX
2022-11-29 00:00:00-05:00,0.1,CSX
2023-02-27 00:00:00-05:00,0.11,CSX
2017-05-18 00:00:00-04:00,0.15,CTSH
2017-08-18 00:00:00-04:00,0.15,CTSH
2017-11-17 00:00:00-05:00,0.15,CTSH
2018-02-21 00:00:00-05:00,0.2,CTSH
2018-05-21 00:00:00-04:00,0.2,CTSH
2018-08-21 00:00:00-04:00,0.2,CTSH
2018-11-19 00:00:00-05:00,0.2,CTSH
2019-02-20 00:00:00-05:00,0.2,CTSH
2019-05-21 00:00:00-04:00,0.2,CTSH
2019-08-21 00:00:00-04:00,0.2,CTSH
2019-11-18 00:00:00-05:00,0.2,CTSH
2020-02-14 00:00:00-05:00,0.22,CTSH
2020-05-19 00:00:00-04:00,0.22,CTSH
2020-08-20 00:00:00-04:00,0.22,CTSH
2020-11-18 00:00:00-05:00,0.22,CTSH
2021-02-17 00:00:00-05:00,0.24,CTSH
2021-05-19 00:00:00-04:00,0.24,CTSH
2021-08-19 00:00:00-04:00,0.24,CTSH
2021-11-18 00:00:00-05:00,0.24,CTSH
2022-02-17 00:00:00-05:00,0.27,CTSH
2022-05-19 00:00:00-04:00,0.27,CTSH
2022-08-18 00:00:00-04:00,0.27,CTSH
2022-11-17 00:00:00-05:00,0.27,CTSH
2023-02-16 00:00:00-05:00,0.29,CTSH
2013-08-07 00:00:00-04:00,0.06,DAL
2013-11-04 00:00:00-05:00,0.06,DAL
2014-02-19 00:00:00-05:00,0.06,DAL
2014-05-07 00:00:00-04:00,0.06,DAL
2014-08-06 00:00:00-04:00,0.09,DAL
2014-11-05 00:00:00-05:00,0.09,DAL
2015-02-18 00:00:00-05:00,0.09,DAL
2015-05-06 00:00:00-04:00,0.09,DAL
2015-08-05 00:00:00-04:00,0.135,DAL
2015-11-04 00:00:00-05:00,0.135,DAL
2016-02-12 00:00:00-05:00,0.135,DAL
2016-05-09 00:00:00-04:00,0.135,DAL
2016-08-10 00:00:00-04:00,0.203,DAL
2016-11-08 00:00:00-05:00,0.203,DAL
2017-02-22 00:00:00-05:00,0.203,DAL
2017-05-17 00:00:00-04:00,0.203,DAL
2017-08-21 00:00:00-04:00,0.305,DAL
2017-11-16 00:00:00-05:00,0.305,DAL
2018-02-22 00:00:00-05:00,0.305,DAL
2018-05-10 00:00:00-04:00,0.305,DAL
2018-07-25 00:00:00-04:00,0.35,DAL
2018-11-06 00:00:00-05:00,0.35,DAL
2019-02-28 00:00:00-05:00,0.35,DAL
2019-05-01 00:00:00-04:00,0.35,DAL
2019-07-24 00:00:00-04:00,0.403,DAL
2019-10-23 00:00:00-04:00,0.403,DAL
2020-02-19 00:00:00-05:00,0.403,DAL
1993-03-22 00:00:00-05:00,0.001422,DHR
1993-06-21 00:00:00-04:00,0.001422,DHR
1993-09-23 00:00:00-04:00,0.001422,DHR
1993-12-13 00:00:00-05:00,0.001422,DHR
1994-03-17 00:00:00-05:00,0.001422,DHR
1994-06-20 00:00:00-04:00,0.001422,DHR
1994-09-20 00:00:00-04:00,0.001422,DHR
1994-12-12 00:00:00-05:00,0.001895,DHR
1995-03-21 00:00:00-05:00,0.001895,DHR
1995-06-28 00:00:00-04:00,0.001895,DHR
1995-09-26 00:00:00-04:00,0.001895,DHR
1995-12-26 00:00:00-05:00,0.001895,DHR
1996-03-20 00:00:00-05:00,0.001895,DHR
1996-06-25 00:00:00-04:00,0.002748,DHR
1996-09-25 00:00:00-04:00,0.002369,DHR
1996-12-24 00:00:00-05:00,0.002369,DHR
1997-03-19 00:00:00-05:00,0.002369,DHR
1997-06-25 00:00:00-04:00,0.002369,DHR
1997-09-24 00:00:00-04:00,0.002369,DHR
1997-12-23 00:00:00-05:00,0.002369,DHR
1998-03-18 00:00:00-05:00,0.002369,DHR
1998-06-24 00:00:00-04:00,0.002274,DHR
1998-09-23 00:00:00-04:00,0.002843,DHR
1998-12-22 00:00:00-05:00,0.002843,DHR
1999-03-24 00:00:00-05:00,0.002843,DHR
1999-06-23 00:00:00-04:00,0.003033,DHR
1999-09-22 00:00:00-04:00,0.002843,DHR
1999-12-29 00:00:00-05:00,0.002843,DHR
2000-03-29 00:00:00-05:00,0.002843,DHR
2000-06-28 00:00:00-04:00,0.002843,DHR
2000-09-27 00:00:00-04:00,0.003791,DHR
2000-12-27 00:00:00-05:00,0.003791,DHR
2001-03-28 00:00:00-05:00,0.003791,DHR
2001-06-27 00:00:00-04:00,0.003791,DHR
2001-09-26 00:00:00-04:00,0.003791,DHR
2001-12-26 00:00:00-05:00,0.003791,DHR
2002-03-26 00:00:00-05:00,0.003791,DHR
2002-06-26 00:00:00-04:00,0.003791,DHR
2002-09-25 00:00:00-04:00,0.004738,DHR
2002-12-24 00:00:00-05:00,0.004738,DHR
2003-03-26 00:00:00-05:00,0.004738,DHR
2003-06-25 00:00:00-04:00,0.004738,DHR
2003-09-24 00:00:00-04:00,0.004738,DHR
2003-12-23 00:00:00-05:00,0.001137,DHR
2004-03-24 00:00:00-05:00,0.004738,DHR
2004-06-23 00:00:00-04:00,0.005686,DHR
2004-09-22 00:00:00-04:00,0.005686,DHR
2004-12-29 00:00:00-05:00,0.005686,DHR
2005-03-22 00:00:00-05:00,0.005686,DHR
2005-06-22 00:00:00-04:00,0.005686,DHR
2005-09-28 00:00:00-04:00,0.007582,DHR
2005-12-28 00:00:00-05:00,0.007582,DHR
2006-03-29 00:00:00-05:00,0.007582,DHR
2006-06-28 00:00:00-04:00,0.007582,DHR
2006-09-27 00:00:00-04:00,0.007582,DHR
2006-12-27 00:00:00-05:00,0.007582,DHR
2007-03-28 00:00:00-04:00,0.007582,DHR
2007-06-27 00:00:00-04:00,0.011372,DHR
2007-09-26 00:00:00-04:00,0.011372,DHR
2007-12-27 00:00:00-05:00,0.011372,DHR
2008-03-26 00:00:00-04:00,0.011372,DHR
2008-06-25 00:00:00-04:00,0.011372,DHR
2008-09-24 00:00:00-04:00,0.011372,DHR
2008-12-23 00:00:00-05:00,0.011372,DHR
2009-03-25 00:00:00-04:00,0.011372,DHR
2009-06-24 00:00:00-04:00,0.011372,DHR
2009-09-23 00:00:00-04:00,0.011372,DHR
2009-12-29 00:00:00-05:00,0.015163,DHR
2010-03-24 00:00:00-04:00,0.015163,DHR
2010-06-23 00:00:00-04:00,0.015163,DHR
2010-09-22 00:00:00-04:00,0.015163,DHR
2010-12-29 00:00:00-05:00,0.015163,DHR
2011-03-23 00:00:00-04:00,0.015163,DHR
2011-06-22 00:00:00-04:00,0.015163,DHR
2011-09-28 00:00:00-04:00,0.018954,DHR
2011-12-28 00:00:00-05:00,0.018954,DHR
2012-03-28 00:00:00-04:00,0.018954,DHR
2012-06-27 00:00:00-04:00,0.018954,DHR
2012-09-26 00:00:00-04:00,0.018954,DHR
2012-12-12 00:00:00-05:00,0.018954,DHR
2013-03-26 00:00:00-04:00,0.018954,DHR
2013-06-26 00:00:00-04:00,0.018954,DHR
2013-09-25 00:00:00-04:00,0.018954,DHR
2013-12-26 00:00:00-05:00,0.018954,DHR
2014-03-26 00:00:00-04:00,0.075815,DHR
2014-06-25 00:00:00-04:00,0.075815,DHR
2014-09-24 00:00:00-04:00,0.075815,DHR
2014-12-23 00:00:00-05:00,0.075815,DHR
2015-03-25 00:00:00-04:00,0.10235,DHR
2015-06-24 00:00:00-04:00,0.10235,DHR
2015-09-30 00:00:00-04:00,0.10235,DHR
2015-12-17 00:00:00-05:00,0.10235,DHR
2016-03-22 00:00:00-04:00,0.121304,DHR
2016-06-01 00:00:00-04:00,0.121304,DHR
2016-09-28 00:00:00-04:00,0.125,DHR
2016-12-28 00:00:00-05:00,0.125,DHR
2017-03-29 00:00:00-04:00,0.14,DHR
2017-06-28 00:00:00-04:00,0.14,DHR
2017-09-28 00:00:00-04:00,0.14,DHR
2017-12-28 00:00:00-05:00,0.14,DHR
2018-03-28 00:00:00-04:00,0.16,DHR
2018-06-28 00:00:00-04:00,0.16,DHR
2018-09-27 00:00:00-04:00,0.16,DHR
2018-12-27 00:00:00-05:00,0.16,DHR
2019-03-28 00:00:00-04:00,0.17,DHR
2019-06-27 00:00:00-04:00,0.17,DHR
2019-09-26 00:00:00-04:00,0.17,DHR
2019-12-26 00:00:00-05:00,0.17,DHR
2020-03-26 00:00:00-04:00,0.18,DHR
2020-06-25 00:00:00-04:00,0.18,DHR
2020-09-25 00:00:00-04:00,0.18,DHR
2020-12-24 00:00:00-05:00,0.18,DHR
2021-03-25 00:00:00-04:00,0.21,DHR
2021-06-24 00:00:00-04:00,0.21,DHR
2021-09-29 00:00:00-04:00,0.21,DHR
2021-12-29 00:00:00-05:00,0.21,DHR
2022-03-24 00:00:00-04:00,0.25,DHR
2022-06-23 00:00:00-04:00,0.25,DHR
2022-09-29 00:00:00-04:00,0.25,DHR
2022-12-29 00:00:00-05:00,0.25,DHR
2023-03-30 00:00:00-04:00,0.27,DHR
1998-04-17 00:00:00-04:00,0.34,DIA
1998-05-15 00:00:00-04:00,0.09,DIA
1998-06-19 00:00:00-04:00,0.19,DIA
1998-08-21 00:00:00-04:00,0.197,DIA
1998-09-18 00:00:00-04:00,0.109,DIA
1998-11-20 00:00:00-05:00,0.15,DIA
1998-12-18 00:00:00-05:00,0.15,DIA
1999-01-15 00:00:00-05:00,0.15,DIA
1999-02-19 00:00:00-05:00,0.15,DIA
1999-03-19 00:00:00-05:00,0.15,DIA
1999-04-16 00:00:00-04:00,0.018,DIA
1999-05-21 00:00:00-04:00,0.229,DIA
1999-06-18 00:00:00-04:00,0.117,DIA
1999-07-16 00:00:00-04:00,0.033,DIA
1999-08-20 00:00:00-04:00,0.229,DIA
1999-09-17 00:00:00-04:00,0.131,DIA
1999-10-15 00:00:00-04:00,0.034,DIA
1999-11-19 00:00:00-05:00,0.19,DIA
1999-12-17 00:00:00-05:00,0.108,DIA
2000-01-21 00:00:00-05:00,0.075,DIA
2000-02-18 00:00:00-05:00,0.129,DIA
2000-03-17 00:00:00-05:00,0.158,DIA
2000-04-20 00:00:00-04:00,0.045,DIA
2000-05-19 00:00:00-04:00,0.169,DIA
2000-06-16 00:00:00-04:00,0.058,DIA
2000-07-21 00:00:00-04:00,0.154,DIA
2000-08-18 00:00:00-04:00,0.122,DIA
2000-09-14 00:00:00-04:00,0.143,DIA
2000-10-20 00:00:00-04:00,0.133,DIA
2000-11-17 00:00:00-05:00,0.136,DIA
2000-12-15 00:00:00-05:00,0.119,DIA
2001-01-19 00:00:00-05:00,0.119,DIA
2001-02-16 00:00:00-05:00,0.165,DIA
2001-03-16 00:00:00-05:00,0.151,DIA
2001-04-20 00:00:00-04:00,0.085,DIA
2001-05-18 00:00:00-04:00,0.179,DIA
2001-06-15 00:00:00-04:00,0.11,DIA
2001-07-20 00:00:00-04:00,0.114,DIA
2001-08-17 00:00:00-04:00,0.118,DIA
2001-09-21 00:00:00-04:00,0.19,DIA
2001-10-19 00:00:00-04:00,0.099,DIA
2001-11-16 00:00:00-05:00,0.137,DIA
2001-12-21 00:00:00-05:00,0.213,DIA
2002-01-18 00:00:00-05:00,0.089,DIA
2002-02-15 00:00:00-05:00,0.135,DIA
2002-03-15 00:00:00-05:00,0.159,DIA
2002-04-19 00:00:00-04:00,0.088,DIA
2002-05-17 00:00:00-04:00,0.137,DIA
2002-06-21 00:00:00-04:00,0.172,DIA
2002-07-19 00:00:00-04:00,0.143,DIA
2002-08-16 00:00:00-04:00,0.11,DIA
2002-09-20 00:00:00-04:00,0.187,DIA
2002-10-18 00:00:00-04:00,0.105,DIA
2002-11-15 00:00:00-05:00,0.206,DIA
2002-12-20 00:00:00-05:00,0.21,DIA
2003-01-17 00:00:00-05:00,0.059,DIA
2003-02-21 00:00:00-05:00,0.249,DIA
2003-03-21 00:00:00-05:00,0.104,DIA
2003-04-17 00:00:00-04:00,0.108,DIA
2003-05-16 00:00:00-04:00,0.133,DIA
2003-06-20 00:00:00-04:00,0.243,DIA
2003-07-18 00:00:00-04:00,0.128,DIA
2003-08-15 00:00:00-04:00,0.124,DIA
2003-09-19 00:00:00-04:00,0.196,DIA
2003-10-17 00:00:00-04:00,0.124,DIA
2003-11-21 00:00:00-05:00,0.31,DIA
2003-12-19 00:00:00-05:00,0.147,DIA
2004-01-16 00:00:00-05:00,0.069,DIA
2004-02-20 00:00:00-05:00,0.268,DIA
2004-03-19 00:00:00-05:00,0.118,DIA
2004-04-16 00:00:00-04:00,0.059,DIA
2004-05-21 00:00:00-04:00,0.298,DIA
2004-06-18 00:00:00-04:00,0.095,DIA
2004-07-16 00:00:00-04:00,0.085,DIA
2004-08-20 00:00:00-04:00,0.295,DIA
2004-09-17 00:00:00-04:00,0.11,DIA
2004-10-18 00:00:00-04:00,0.086,DIA
2004-11-15 00:00:00-05:00,0.221,DIA
2004-11-19 00:00:00-05:00,0.336,DIA
2004-12-17 00:00:00-05:00,0.165,DIA
2005-01-21 00:00:00-05:00,0.098,DIA
2005-02-18 00:00:00-05:00,0.238,DIA
2005-03-18 00:00:00-05:00,0.168,DIA
2005-04-15 00:00:00-04:00,0.074,DIA
2005-05-20 00:00:00-04:00,0.335,DIA
2005-06-17 00:00:00-04:00,0.114,DIA
2005-07-15 00:00:00-04:00,0.094,DIA
2005-08-19 00:00:00-04:00,0.309,DIA
2005-09-16 00:00:00-04:00,0.155,DIA
2005-10-21 00:00:00-04:00,0.138,DIA
2005-11-18 00:00:00-05:00,0.278,DIA
2005-12-16 00:00:00-05:00,0.244,DIA
2006-01-20 00:00:00-05:00,0.12,DIA
2006-02-17 00:00:00-05:00,0.204,DIA
2006-03-17 00:00:00-05:00,0.249,DIA
2006-04-21 00:00:00-04:00,0.121,DIA
2006-05-19 00:00:00-04:00,0.279,DIA
2006-06-16 00:00:00-04:00,0.164,DIA
2006-07-21 00:00:00-04:00,0.149,DIA
2006-08-18 00:00:00-04:00,0.246,DIA
2006-09-15 00:00:00-04:00,0.207,DIA
2006-10-20 00:00:00-04:00,0.147,DIA
2006-11-17 00:00:00-05:00,0.319,DIA
2006-12-15 00:00:00-05:00,0.33,DIA
2007-01-19 00:00:00-05:00,0.08,DIA
2007-02-16 00:00:00-05:00,0.23,DIA
2007-03-16 00:00:00-04:00,0.277,DIA
2007-04-20 00:00:00-04:00,0.106,DIA
2007-05-18 00:00:00-04:00,0.354,DIA
2007-06-15 00:00:00-04:00,0.169,DIA
2007-07-20 00:00:00-04:00,0.164,DIA
2007-08-17 00:00:00-04:00,0.285,DIA
2007-09-21 00:00:00-04:00,0.237,DIA
2007-10-19 00:00:00-04:00,0.153,DIA
2007-11-16 00:00:00-05:00,0.378,DIA
2007-12-21 00:00:00-05:00,0.321,DIA
2008-01-18 00:00:00-05:00,0.14,DIA
2008-02-15 00:00:00-05:00,0.235,DIA
2008-03-20 00:00:00-04:00,0.296,DIA
2008-04-18 00:00:00-04:00,0.156,DIA
2008-05-16 00:00:00-04:00,0.328,DIA
2008-06-20 00:00:00-04:00,0.269,DIA
2008-07-18 00:00:00-04:00,0.165,DIA
2008-08-15 00:00:00-04:00,0.247,DIA
2008-09-19 00:00:00-04:00,0.334,DIA
2008-10-17 00:00:00-04:00,0.156,DIA
2008-11-21 00:00:00-05:00,0.343,DIA
2008-12-19 00:00:00-05:00,0.266,DIA
2009-01-16 00:00:00-05:00,0.141,DIA
2009-02-20 00:00:00-05:00,0.365,DIA
2009-03-20 00:00:00-04:00,0.177,DIA
2009-04-17 00:00:00-04:00,0.134,DIA
2009-05-15 00:00:00-04:00,0.246,DIA
2009-06-19 00:00:00-04:00,0.283,DIA
2009-07-17 00:00:00-04:00,0.126,DIA
2009-08-21 00:00:00-04:00,0.329,DIA
2009-09-18 00:00:00-04:00,0.175,DIA
2009-10-16 00:00:00-04:00,0.094,DIA
2009-11-20 00:00:00-05:00,0.338,DIA
2009-12-18 00:00:00-05:00,0.4,DIA
2010-02-19 00:00:00-05:00,0.265,DIA
2010-03-19 00:00:00-04:00,0.207,DIA
2010-04-16 00:00:00-04:00,0.091,DIA
2010-05-21 00:00:00-04:00,0.381,DIA
2010-06-18 00:00:00-04:00,0.19,DIA
2010-07-16 00:00:00-04:00,0.093,DIA
2010-08-20 00:00:00-04:00,0.384,DIA
2010-09-17 00:00:00-04:00,0.191,DIA
2010-10-15 00:00:00-04:00,0.093,DIA
2010-11-19 00:00:00-05:00,0.361,DIA
2010-12-17 00:00:00-05:00,0.263,DIA
2010-12-29 00:00:00-05:00,0.248,DIA
2011-01-21 00:00:00-05:00,0.144,DIA
2011-02-18 00:00:00-05:00,0.3,DIA
2011-03-18 00:00:00-04:00,0.226,DIA
2011-04-15 00:00:00-04:00,0.112,DIA
2011-05-20 00:00:00-04:00,0.415,DIA
2011-06-17 00:00:00-04:00,0.208,DIA
2011-07-15 00:00:00-04:00,0.112,DIA
2011-08-19 00:00:00-04:00,0.419,DIA
2011-09-16 00:00:00-04:00,0.21,DIA
2011-10-21 00:00:00-04:00,0.185,DIA
2011-11-18 00:00:00-05:00,0.285,DIA
2011-12-16 00:00:00-05:00,0.356,DIA
2012-01-20 00:00:00-05:00,0.167,DIA
2012-02-17 00:00:00-05:00,0.332,DIA
2012-03-16 00:00:00-04:00,0.255,DIA
2012-04-20 00:00:00-04:00,0.149,DIA
2012-05-18 00:00:00-04:00,0.426,DIA
2012-06-15 00:00:00-04:00,0.22,DIA
2012-07-20 00:00:00-04:00,0.21,DIA
2012-08-17 00:00:00-04:00,0.349,DIA
2012-09-21 00:00:00-04:00,0.281,DIA
2012-10-19 00:00:00-04:00,0.187,DIA
2012-11-16 00:00:00-05:00,0.323,DIA
2012-12-21 00:00:00-05:00,0.413,DIA
2013-01-18 00:00:00-05:00,0.145,DIA
2013-02-15 00:00:00-05:00,0.357,DIA
2013-03-15 00:00:00-04:00,0.302,DIA
2013-04-19 00:00:00-04:00,0.141,DIA
2013-05-17 00:00:00-04:00,0.429,DIA
2013-06-21 00:00:00-04:00,0.304,DIA
2013-07-19 00:00:00-04:00,0.206,DIA
2013-08-16 00:00:00-04:00,0.383,DIA
2013-09-20 00:00:00-04:00,0.304,DIA
2013-10-18 00:00:00-04:00,0.17,DIA
2013-11-15 00:00:00-05:00,0.298,DIA
2013-12-20 00:00:00-05:00,0.395,DIA
2014-01-17 00:00:00-05:00,0.133,DIA
2014-02-21 00:00:00-05:00,0.435,DIA
2014-03-21 00:00:00-04:00,0.282,DIA
2014-04-17 00:00:00-04:00,0.132,DIA
2014-05-16 00:00:00-04:00,0.421,DIA
2014-06-20 00:00:00-04:00,0.326,DIA
2014-07-18 00:00:00-04:00,0.182,DIA
2014-08-15 00:00:00-04:00,0.296,DIA
2014-09-19 00:00:00-04:00,0.413,DIA
2014-11-21 00:00:00-05:00,0.448,DIA
2014-12-19 00:00:00-05:00,0.383,DIA
2015-01-16 00:00:00-05:00,0.148,DIA
2015-02-20 00:00:00-05:00,0.49,DIA
2015-03-20 00:00:00-04:00,0.311,DIA
2015-04-17 00:00:00-04:00,0.118,DIA
2015-05-15 00:00:00-04:00,0.403,DIA
2015-06-19 00:00:00-04:00,0.48,DIA
2015-07-17 00:00:00-04:00,0.172,DIA
2015-08-21 00:00:00-04:00,0.55,DIA
2015-09-18 00:00:00-04:00,0.328,DIA
2015-10-16 00:00:00-04:00,0.08,DIA
2015-11-20 00:00:00-05:00,0.573,DIA
2015-12-18 00:00:00-05:00,0.408,DIA
2016-01-15 00:00:00-05:00,0.086,DIA
2016-02-19 00:00:00-05:00,0.613,DIA
2016-03-18 00:00:00-04:00,0.375,DIA
2016-04-15 00:00:00-04:00,0.13,DIA
2016-05-20 00:00:00-04:00,0.612,DIA
2016-06-17 00:00:00-04:00,0.355,DIA
2016-07-15 00:00:00-04:00,0.135,DIA
2016-08-19 00:00:00-04:00,0.656,DIA
2016-09-16 00:00:00-04:00,0.354,DIA
2016-10-21 00:00:00-04:00,0.18,DIA
2016-11-18 00:00:00-05:00,0.533,DIA
2016-12-16 00:00:00-05:00,0.432,DIA
2017-01-20 00:00:00-05:00,0.193,DIA
2017-02-17 00:00:00-05:00,0.561,DIA
2017-03-17 00:00:00-04:00,0.408,DIA
2017-04-21 00:00:00-04:00,0.182,DIA
2017-05-19 00:00:00-04:00,0.608,DIA
2017-06-16 00:00:00-04:00,0.394,DIA
2017-07-21 00:00:00-04:00,0.236,DIA
2017-08-18 00:00:00-04:00,0.529,DIA
2017-09-15 00:00:00-04:00,0.458,DIA
2017-10-20 00:00:00-04:00,0.183,DIA
2017-11-17 00:00:00-05:00,0.562,DIA
2017-12-15 00:00:00-05:00,0.561,DIA
2018-01-19 00:00:00-05:00,0.144,DIA
2018-02-16 00:00:00-05:00,0.645,DIA
2018-03-16 00:00:00-04:00,0.454,DIA
2018-04-20 00:00:00-04:00,0.132,DIA
2018-05-18 00:00:00-04:00,0.697,DIA
2018-06-15 00:00:00-04:00,0.376,DIA
2018-07-20 00:00:00-04:00,0.318,DIA
2018-08-17 00:00:00-04:00,0.538,DIA
2018-09-21 00:00:00-04:00,0.546,DIA
2018-10-19 00:00:00-04:00,0.155,DIA
2018-11-16 00:00:00-05:00,0.601,DIA
2018-12-21 00:00:00-05:00,0.616,DIA
2019-01-18 00:00:00-05:00,0.174,DIA
2019-02-15 00:00:00-05:00,0.698,DIA
2019-03-15 00:00:00-04:00,0.545,DIA
